"sex","race","age","zip","time","date","tests","cases"
"male","other","18-34","48026",16,"2020-04-13",9,0
"male","other","18-34","48026",16,"2020-04-13",2,0
"male","other","18-34","48027",17,"2020-04-20",1,0
"male","other","18-34","48027",17,"2020-04-20",4,0
"male","other","18-34","48027",17,"2020-04-20",14,1
"male","other","18-34","48027",17,"2020-04-20",2,0
"male","other","18-34","48027",17,"2020-04-20",2,0
"male","other","18-34","48027",17,"2020-04-20",5,0
"male","other","18-34","48027",17,"2020-04-20",1,0
"male","other","18-34","48028",18,"2020-04-27",1,0
"male","other","18-34","48028",18,"2020-04-27",3,0
"male","other","18-34","48028",18,"2020-04-27",10,0
"male","other","18-34","48028",18,"2020-04-27",2,0
"male","other","18-34","48028",18,"2020-04-27",1,0
"male","other","18-34","48028",18,"2020-04-27",3,0
"male","other","18-34","48030",19,"2020-05-04",2,0
"male","other","18-34","48030",19,"2020-05-04",6,0
"male","other","18-34","48030",19,"2020-05-04",1,0
"male","other","18-34","48030",19,"2020-05-04",21,0
"male","other","18-34","48030",19,"2020-05-04",1,0
"male","other","18-34","48030",19,"2020-05-04",4,1
"male","other","18-34","48030",19,"2020-05-04",3,0
"male","other","18-34","48030",19,"2020-05-04",7,0
"male","other","18-34","48030",19,"2020-05-04",1,0
"male","other","18-34","48032",20,"2020-05-11",1,0
"male","other","18-34","48032",20,"2020-05-11",2,1
"male","other","18-34","48032",20,"2020-05-11",9,1
"male","other","18-34","48032",20,"2020-05-11",1,0
"male","other","18-34","48032",20,"2020-05-11",1,0
"male","other","18-34","48032",20,"2020-05-11",3,0
"male","other","18-34","48033",21,"2020-05-18",2,0
"male","other","18-34","48033",21,"2020-05-18",7,0
"male","other","18-34","48033",21,"2020-05-18",1,0
"male","other","18-34","48033",21,"2020-05-18",1,0
"male","other","18-34","48033",21,"2020-05-18",2,0
"male","other","18-34","48034",22,"2020-05-25",1,0
"male","other","18-34","48034",22,"2020-05-25",6,1
"male","other","18-34","48034",22,"2020-05-25",1,0
"male","other","18-34","48034",22,"2020-05-25",2,0
"male","other","18-34","48035",23,"2020-06-01",1,0
"male","other","18-34","48035",23,"2020-06-01",3,0
"male","other","18-34","48035",23,"2020-06-01",10,0
"male","other","18-34","48035",23,"2020-06-01",2,0
"male","other","18-34","48035",23,"2020-06-01",1,0
"male","other","18-34","48035",23,"2020-06-01",3,0
"male","other","18-34","48036",24,"2020-06-08",1,0
"male","other","18-34","48036",24,"2020-06-08",3,0
"male","other","18-34","48036",24,"2020-06-08",11,0
"male","other","18-34","48036",24,"2020-06-08",2,0
"male","other","18-34","48036",24,"2020-06-08",1,0
"male","other","18-34","48036",24,"2020-06-08",4,0
"male","other","18-34","48037",25,"2020-06-15",1,0
"male","other","18-34","48037",25,"2020-06-15",2,0
"male","other","18-34","48037",25,"2020-06-15",8,0
"male","other","18-34","48037",25,"2020-06-15",1,0
"male","other","18-34","48037",25,"2020-06-15",1,0
"male","other","18-34","48037",25,"2020-06-15",2,0
"male","other","18-34","48038",26,"2020-06-22",2,0
"male","other","18-34","48039",27,"2020-06-29",1,0
"male","other","18-34","48039",27,"2020-06-29",4,0
"male","other","18-34","48039",27,"2020-06-29",14,1
"male","other","18-34","48039",27,"2020-06-29",2,0
"male","other","18-34","48039",27,"2020-06-29",2,0
"male","other","18-34","48039",27,"2020-06-29",5,0
"male","other","18-34","48039",27,"2020-06-29",1,0
"male","other","18-34","48040",28,"2020-07-06",1,0
"male","other","18-34","48040",28,"2020-07-06",3,0
"male","other","18-34","48040",28,"2020-07-06",10,0
"male","other","18-34","48040",28,"2020-07-06",2,0
"male","other","18-34","48040",28,"2020-07-06",1,0
"male","other","18-34","48040",28,"2020-07-06",3,0
"male","other","18-34","48041",29,"2020-07-13",3,0
"male","other","18-34","48041",29,"2020-07-13",8,0
"male","other","18-34","48041",29,"2020-07-13",1,0
"male","other","18-34","48041",29,"2020-07-13",27,0
"male","other","18-34","48041",29,"2020-07-13",1,0
"male","other","18-34","48041",29,"2020-07-13",5,0
"male","other","18-34","48041",29,"2020-07-13",4,0
"male","other","18-34","48041",29,"2020-07-13",9,0
"male","other","18-34","48041",29,"2020-07-13",2,0
"male","other","18-34","48042",30,"2020-07-20",1,0
"male","other","18-34","48042",30,"2020-07-20",6,0
"male","other","18-34","48042",30,"2020-07-20",1,0
"male","other","18-34","48042",30,"2020-07-20",2,0
"male","white","35-64","48001",1,"2019-12-30",6,0
"male","white","35-64","48001",1,"2019-12-30",17,0
"male","white","35-64","48001",1,"2019-12-30",2,0
"male","white","35-64","48001",1,"2019-12-30",52,0
"male","white","35-64","48001",1,"2019-12-30",3,0
"male","white","35-64","48001",1,"2019-12-30",10,0
"male","white","35-64","48001",1,"2019-12-30",8,0
"male","white","35-64","48001",1,"2019-12-30",18,0
"male","white","35-64","48001",1,"2019-12-30",4,0
"male","white","35-64","48001",1,"2019-12-30",1,0
"male","white","35-64","48002",2,"2020-01-06",6,0
"male","white","35-64","48002",2,"2020-01-06",16,0
"male","white","35-64","48002",2,"2020-01-06",2,0
"male","white","35-64","48002",2,"2020-01-06",52,1
"male","white","35-64","48002",2,"2020-01-06",3,0
"male","white","35-64","48002",2,"2020-01-06",10,0
"male","white","35-64","48002",2,"2020-01-06",8,0
"male","white","35-64","48002",2,"2020-01-06",18,0
"male","white","35-64","48002",2,"2020-01-06",4,0
"male","white","35-64","48002",2,"2020-01-06",1,0
"male","white","35-64","48003",3,"2020-01-13",1,0
"male","white","35-64","48003",3,"2020-01-13",5,0
"male","white","35-64","48003",3,"2020-01-13",16,1
"male","white","35-64","48003",3,"2020-01-13",3,0
"male","white","35-64","48003",3,"2020-01-13",2,0
"male","white","35-64","48003",3,"2020-01-13",5,1
"male","white","35-64","48003",3,"2020-01-13",1,0
"male","white","35-64","48004",4,"2020-01-20",2,0
"male","white","35-64","48004",4,"2020-01-20",6,0
"male","white","35-64","48004",4,"2020-01-20",1,0
"male","white","35-64","48004",4,"2020-01-20",20,1
"male","white","35-64","48004",4,"2020-01-20",1,0
"male","white","35-64","48004",4,"2020-01-20",4,0
"male","white","35-64","48004",4,"2020-01-20",3,0
"male","white","35-64","48004",4,"2020-01-20",7,0
"male","white","35-64","48004",4,"2020-01-20",1,0
"male","white","35-64","48005",5,"2020-01-27",2,0
"male","white","35-64","48005",5,"2020-01-27",7,0
"male","white","35-64","48005",5,"2020-01-27",1,0
"male","white","35-64","48005",5,"2020-01-27",22,0
"male","white","35-64","48005",5,"2020-01-27",1,0
"male","white","35-64","48005",5,"2020-01-27",4,0
"male","white","35-64","48005",5,"2020-01-27",3,0
"male","white","35-64","48005",5,"2020-01-27",7,0
"male","white","35-64","48005",5,"2020-01-27",1,0
"male","white","35-64","48006",6,"2020-02-03",1,0
"male","white","35-64","48006",6,"2020-02-03",4,0
"male","white","35-64","48006",6,"2020-02-03",14,0
"male","white","35-64","48006",6,"2020-02-03",2,0
"male","white","35-64","48006",6,"2020-02-03",2,0
"male","white","35-64","48006",6,"2020-02-03",5,0
"male","white","35-64","48006",6,"2020-02-03",1,0
"male","white","35-64","48009",7,"2020-02-10",1,0
"male","white","35-64","48009",7,"2020-02-10",4,1
"male","white","35-64","48009",7,"2020-02-10",1,0
"male","white","35-64","48012",8,"2020-02-17",1,0
"male","white","35-64","48012",8,"2020-02-17",3,1
"male","white","35-64","48012",8,"2020-02-17",11,0
"male","white","35-64","48012",8,"2020-02-17",2,0
"male","white","35-64","48012",8,"2020-02-17",1,0
"male","white","35-64","48012",8,"2020-02-17",3,0
"male","white","35-64","48014",9,"2020-02-24",7,0
"male","white","35-64","48014",9,"2020-02-24",20,0
"male","white","35-64","48014",9,"2020-02-24",3,0
"male","white","35-64","48014",9,"2020-02-24",62,0
"male","white","35-64","48014",9,"2020-02-24",3,0
"male","white","35-64","48014",9,"2020-02-24",12,1
"male","white","35-64","48014",9,"2020-02-24",9,0
"male","white","35-64","48014",9,"2020-02-24",21,1
"male","white","35-64","48014",9,"2020-02-24",4,0
"male","white","35-64","48014",9,"2020-02-24",1,0
"male","white","35-64","48015",10,"2020-03-02",2,0
"male","white","35-64","48015",10,"2020-03-02",5,0
"male","white","35-64","48015",10,"2020-03-02",17,0
"male","white","35-64","48015",10,"2020-03-02",1,0
"male","white","35-64","48015",10,"2020-03-02",3,0
"male","white","35-64","48015",10,"2020-03-02",2,0
"male","white","35-64","48015",10,"2020-03-02",6,0
"male","white","35-64","48015",10,"2020-03-02",1,0
"male","white","35-64","48017",11,"2020-03-09",5,0
"male","white","35-64","48017",11,"2020-03-09",16,0
"male","white","35-64","48017",11,"2020-03-09",2,0
"male","white","35-64","48017",11,"2020-03-09",49,1
"male","white","35-64","48017",11,"2020-03-09",3,0
"male","white","35-64","48017",11,"2020-03-09",9,0
"male","white","35-64","48017",11,"2020-03-09",7,0
"male","white","35-64","48017",11,"2020-03-09",17,0
"male","white","35-64","48017",11,"2020-03-09",4,0
"male","white","35-64","48017",11,"2020-03-09",1,0
"male","white","35-64","48021",12,"2020-03-16",3,0
"male","white","35-64","48021",12,"2020-03-16",1,0
"male","white","35-64","48022",13,"2020-03-23",1,0
"male","white","35-64","48022",13,"2020-03-23",4,1
"male","white","35-64","48022",13,"2020-03-23",13,0
"male","white","35-64","48022",13,"2020-03-23",2,0
"male","white","35-64","48022",13,"2020-03-23",2,0
"male","white","35-64","48022",13,"2020-03-23",4,0
"male","white","35-64","48022",13,"2020-03-23",1,0
"male","white","35-64","48023",14,"2020-03-30",9,1
"male","white","35-64","48023",14,"2020-03-30",24,2
"male","white","35-64","48023",14,"2020-03-30",4,0
"male","white","35-64","48023",14,"2020-03-30",77,1
"male","white","35-64","48023",14,"2020-03-30",4,0
"male","white","35-64","48023",14,"2020-03-30",15,0
"male","white","35-64","48023",14,"2020-03-30",12,0
"male","white","35-64","48023",14,"2020-03-30",27,0
"male","white","35-64","48023",14,"2020-03-30",6,0
"male","white","35-64","48023",14,"2020-03-30",2,0
"male","white","35-64","48025",15,"2020-04-06",3,0
"male","white","35-64","48025",15,"2020-04-06",10,0
"male","white","35-64","48025",15,"2020-04-06",1,0
"male","white","35-64","48025",15,"2020-04-06",32,2
"male","white","35-64","48025",15,"2020-04-06",2,0
"male","white","35-64","48025",15,"2020-04-06",6,0
"male","white","35-64","48025",15,"2020-04-06",5,0
"male","white","35-64","48025",15,"2020-04-06",11,0
"male","white","35-64","48025",15,"2020-04-06",2,0
"male","white","35-64","48026",16,"2020-04-13",4,1
"male","white","35-64","48026",16,"2020-04-13",11,1
"male","white","35-64","48026",16,"2020-04-13",2,0
"male","white","35-64","48026",16,"2020-04-13",36,0
"male","white","35-64","48026",16,"2020-04-13",2,0
"male","white","35-64","48026",16,"2020-04-13",7,0
"male","white","35-64","48026",16,"2020-04-13",5,0
"male","white","35-64","48026",16,"2020-04-13",12,0
"male","white","35-64","48026",16,"2020-04-13",2,0
"male","white","35-64","48026",16,"2020-04-13",1,0
"male","white","35-64","48027",17,"2020-04-20",2,0
"male","white","35-64","48027",17,"2020-04-20",6,0
"male","white","35-64","48027",17,"2020-04-20",1,0
"male","white","35-64","48027",17,"2020-04-20",20,0
"male","white","35-64","48027",17,"2020-04-20",1,0
"male","white","35-64","48027",17,"2020-04-20",3,1
"male","white","35-64","48027",17,"2020-04-20",3,0
"male","white","35-64","48027",17,"2020-04-20",7,0
"male","white","35-64","48027",17,"2020-04-20",1,0
"male","white","35-64","48028",18,"2020-04-27",1,0
"male","white","35-64","48028",18,"2020-04-27",4,0
"male","white","35-64","48028",18,"2020-04-27",14,0
"male","white","35-64","48028",18,"2020-04-27",2,0
"male","white","35-64","48028",18,"2020-04-27",2,0
"male","white","35-64","48028",18,"2020-04-27",5,0
"male","white","35-64","48028",18,"2020-04-27",1,0
"male","white","35-64","48030",19,"2020-05-04",3,1
"male","white","35-64","48030",19,"2020-05-04",9,0
"male","white","35-64","48030",19,"2020-05-04",1,0
"male","white","35-64","48030",19,"2020-05-04",29,0
"male","white","35-64","48030",19,"2020-05-04",1,0
"male","white","35-64","48030",19,"2020-05-04",5,0
"male","white","35-64","48030",19,"2020-05-04",4,0
"male","white","35-64","48030",19,"2020-05-04",10,0
"male","white","35-64","48030",19,"2020-05-04",2,0
"male","white","35-64","48032",20,"2020-05-11",1,0
"male","white","35-64","48032",20,"2020-05-11",4,0
"male","white","35-64","48032",20,"2020-05-11",12,1
"male","white","35-64","48032",20,"2020-05-11",2,0
"male","white","35-64","48032",20,"2020-05-11",1,0
"male","white","35-64","48032",20,"2020-05-11",4,0
"male","white","35-64","48033",21,"2020-05-18",1,0
"male","white","35-64","48033",21,"2020-05-18",3,1
"male","white","35-64","48033",21,"2020-05-18",10,0
"male","white","35-64","48033",21,"2020-05-18",2,0
"male","white","35-64","48033",21,"2020-05-18",1,0
"male","white","35-64","48033",21,"2020-05-18",3,0
"male","white","35-64","48034",22,"2020-05-25",1,0
"male","white","35-64","48034",22,"2020-05-25",2,0
"male","white","35-64","48034",22,"2020-05-25",8,0
"male","white","35-64","48034",22,"2020-05-25",1,0
"male","white","35-64","48034",22,"2020-05-25",1,0
"male","white","35-64","48034",22,"2020-05-25",2,0
"male","white","35-64","48035",23,"2020-06-01",1,0
"male","white","35-64","48035",23,"2020-06-01",4,1
"male","white","35-64","48035",23,"2020-06-01",14,0
"male","white","35-64","48035",23,"2020-06-01",2,0
"male","white","35-64","48035",23,"2020-06-01",2,0
"male","white","35-64","48035",23,"2020-06-01",5,0
"male","white","35-64","48035",23,"2020-06-01",1,0
"male","white","35-64","48036",24,"2020-06-08",1,0
"male","white","35-64","48036",24,"2020-06-08",5,0
"male","white","35-64","48036",24,"2020-06-08",15,0
"male","white","35-64","48036",24,"2020-06-08",3,0
"male","white","35-64","48036",24,"2020-06-08",2,0
"male","white","35-64","48036",24,"2020-06-08",5,0
"male","white","35-64","48036",24,"2020-06-08",1,0
"male","white","35-64","48037",25,"2020-06-15",1,0
"male","white","35-64","48037",25,"2020-06-15",3,0
"male","white","35-64","48037",25,"2020-06-15",11,1
"male","white","35-64","48037",25,"2020-06-15",2,0
"male","white","35-64","48037",25,"2020-06-15",1,0
"male","white","35-64","48037",25,"2020-06-15",4,0
"male","white","35-64","48038",26,"2020-06-22",1,0
"male","white","35-64","48038",26,"2020-06-22",3,0
"male","white","35-64","48038",26,"2020-06-22",1,0
"male","white","35-64","48039",27,"2020-06-29",2,0
"male","white","35-64","48039",27,"2020-06-29",6,0
"male","white","35-64","48039",27,"2020-06-29",1,0
"male","white","35-64","48039",27,"2020-06-29",19,0
"male","white","35-64","48039",27,"2020-06-29",1,0
"male","white","35-64","48039",27,"2020-06-29",3,0
"male","white","35-64","48039",27,"2020-06-29",3,0
"male","white","35-64","48039",27,"2020-06-29",6,0
"male","white","35-64","48039",27,"2020-06-29",1,0
"male","white","35-64","48040",28,"2020-07-06",1,0
"male","white","35-64","48040",28,"2020-07-06",4,0
"male","white","35-64","48040",28,"2020-07-06",14,0
"male","white","35-64","48040",28,"2020-07-06",2,1
"male","white","35-64","48040",28,"2020-07-06",2,0
"male","white","35-64","48040",28,"2020-07-06",5,0
"male","white","35-64","48040",28,"2020-07-06",1,0
"male","white","35-64","48041",29,"2020-07-13",4,0
"male","white","35-64","48041",29,"2020-07-13",12,0
"male","white","35-64","48041",29,"2020-07-13",2,0
"male","white","35-64","48041",29,"2020-07-13",38,0
"male","white","35-64","48041",29,"2020-07-13",2,0
"male","white","35-64","48041",29,"2020-07-13",7,0
"male","white","35-64","48041",29,"2020-07-13",5,0
"male","white","35-64","48041",29,"2020-07-13",13,0
"male","white","35-64","48041",29,"2020-07-13",3,0
"male","white","35-64","48041",29,"2020-07-13",1,0
"male","white","35-64","48042",30,"2020-07-20",2,0
"male","white","35-64","48042",30,"2020-07-20",8,0
"male","white","35-64","48042",30,"2020-07-20",1,0
"male","white","35-64","48042",30,"2020-07-20",1,0
"male","white","35-64","48042",30,"2020-07-20",2,0
"male","black","35-64","48001",1,"2019-12-30",7,0
"male","black","35-64","48001",1,"2019-12-30",19,0
"male","black","35-64","48001",1,"2019-12-30",3,0
"male","black","35-64","48001",1,"2019-12-30",60,2
"male","black","35-64","48001",1,"2019-12-30",3,0
"male","black","35-64","48001",1,"2019-12-30",11,0
"male","black","35-64","48001",1,"2019-12-30",9,0
"male","black","35-64","48001",1,"2019-12-30",21,0
"male","black","35-64","48001",1,"2019-12-30",4,0
"male","black","35-64","48001",1,"2019-12-30",1,0
"male","black","35-64","48002",2,"2020-01-06",7,0
"male","black","35-64","48002",2,"2020-01-06",19,1
"male","black","35-64","48002",2,"2020-01-06",3,0
"male","black","35-64","48002",2,"2020-01-06",59,0
"male","black","35-64","48002",2,"2020-01-06",3,0
"male","black","35-64","48002",2,"2020-01-06",11,0
"male","black","35-64","48002",2,"2020-01-06",9,1
"male","black","35-64","48002",2,"2020-01-06",21,1
"male","black","35-64","48002",2,"2020-01-06",4,0
"male","black","35-64","48002",2,"2020-01-06",1,0
"male","black","35-64","48003",3,"2020-01-13",2,0
"male","black","35-64","48003",3,"2020-01-13",5,0
"male","black","35-64","48003",3,"2020-01-13",1,0
"male","black","35-64","48003",3,"2020-01-13",18,0
"male","black","35-64","48003",3,"2020-01-13",1,0
"male","black","35-64","48003",3,"2020-01-13",3,0
"male","black","35-64","48003",3,"2020-01-13",2,0
"male","black","35-64","48003",3,"2020-01-13",6,0
"male","black","35-64","48003",3,"2020-01-13",1,0
"male","black","35-64","48004",4,"2020-01-20",2,0
"male","black","35-64","48004",4,"2020-01-20",7,0
"male","black","35-64","48004",4,"2020-01-20",1,0
"male","black","35-64","48004",4,"2020-01-20",23,0
"male","black","35-64","48004",4,"2020-01-20",1,0
"male","black","35-64","48004",4,"2020-01-20",4,0
"male","black","35-64","48004",4,"2020-01-20",3,0
"male","black","35-64","48004",4,"2020-01-20",8,1
"male","black","35-64","48004",4,"2020-01-20",1,0
"male","black","35-64","48005",5,"2020-01-27",3,0
